frames_mean,frames_median,frames_std,frames_min,frames_max,distance_mean,distance_median,distance_std,distance_min,distance_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max,wins_mean,wins_median,wins_std,wins_min,wins_max
251.48333333333332,75.5,380.83012361885915,0.0,1522.0,325.03333333333336,20.0,406.15793178953874,0.0,1409.0,327.42333349999996,5e-06,431.4578558172449,0.0,1583.6,0.0,0.0,0.0,0.0,0.0
265.68333333333334,75.5,321.9893109854563,0.0,1240.0,396.3666666666667,20.0,469.4000769303539,0.0,1411.0,416.13333350000005,5e-06,498.87229970889797,0.0,1583.0,0.0,0.0,0.0,0.0,0.0
298.6,75.5,377.7863682029832,0.0,1243.0,422.8666666666667,56.0,507.318357203399,0.0,1433.0,436.36333333333334,25.099999999999998,549.0938274304513,0.0,1604.4,0.0,0.0,0.0,0.0,0.0
243.38333333333333,75.5,301.1579370621926,0.0,1162.0,353.53333333333336,56.0,436.4248872626563,0.0,1411.0,362.8233333333334,25.099999999999998,470.3178189149216,0.0,1582.0,0.0,0.0,0.0,0.0,0.0
282.05,75.5,371.3056883036761,0.0,1226.0,384.68333333333334,20.0,470.28879395773635,0.0,1410.0,398.0766668333333,5e-06,504.19208111214584,0.0,1581.0,0.0,0.0,0.0,0.0,0.0
316.8666666666667,68.5,395.3031944666721,0.0,1514.0,441.85,56.0,507.2709606314952,0.0,1430.0,463.2933333333333,25.099999999999998,550.4238287800491,0.0,1606.2,0.0,0.0,0.0,0.0,0.0
225.93333333333334,75.5,281.8678689662153,0.0,1172.0,387.43333333333334,56.0,473.2820993398711,0.0,1430.0,406.94666666666666,25.099999999999998,515.4493300240308,0.0,1606.2,0.0,0.0,0.0,0.0,0.0
240.7,67.5,336.05928544429975,0.0,1498.0,338.3666666666667,156.0,384.8773383242453,0.0,1410.0,338.3766666666667,141.4,397.85071084795396,0.0,1375.8,0.0,0.0,0.0,0.0,0.0
310.43333333333334,67.5,406.3327194417019,0.0,1563.0,372.95,119.0,421.17875955465746,0.0,1409.0,373.46333333333337,89.1,442.6073135284695,0.0,1585.4,0.0,0.0,0.0,0.0,0.0
295.03333333333336,67.5,396.6022762864021,0.0,1539.0,369.0833333333333,36.5,441.00515082655846,0.0,1429.0,361.0266666666667,6.899999999999999,457.2773854990961,0.0,1602.6,0.0,0.0,0.0,0.0,0.0
283.9,75.5,375.3111908803147,0.0,1604.0,408.65,36.5,489.68138706033466,0.0,1433.0,407.25333333333333,6.899999999999999,509.7173764177774,0.0,1584.4,0.0,0.0,0.0,0.0,0.0
302.6,67.5,408.3899770235961,0.0,1501.0,384.8666666666667,56.0,470.68604067774186,0.0,1433.0,380.89666666666665,25.099999999999998,497.5944178299788,0.0,1603.8,0.0,0.0,0.0,0.0,0.0
311.78333333333336,75.5,424.7040574198566,0.0,1790.0,402.4166666666667,28.0,514.5513026468358,0.0,1434.0,401.65666683333336,5e-06,553.7949439895027,0.0,1604.0,0.0,0.0,0.0,0.0,0.0
630.5,630.5,0.5,630.0,631.0,1430.0,1430.0,0.0,1430.0,1430.0,1575.69,1575.69,0.049999999999954525,1575.64,1575.74,0.0,0.0,0.0,0.0,0.0
238.43333333333334,75.5,283.68206186190594,0.0,1168.0,401.3833333333333,56.0,483.0630425271174,0.0,1430.0,415.898,18.714999999999996,521.9489976194992,0.0,1576.15,0.0,0.0,0.0,0.0,0.0
629.5,629.5,0.5,629.0,630.0,1430.0,1430.0,0.0,1430.0,1430.0,1575.895,1575.895,0.25499999999999545,1575.64,1576.15,0.0,0.0,0.0,0.0,0.0
629.5,629.5,0.5,629.0,630.0,1430.0,1430.0,0.0,1430.0,1430.0,1575.895,1575.895,0.25499999999999545,1575.64,1576.15,0.0,0.0,0.0,0.0,0.0
629.5,629.5,0.5,629.0,630.0,1430.0,1430.0,0.0,1430.0,1430.0,1575.895,1575.895,0.25499999999999545,1575.64,1576.15,0.0,0.0,0.0,0.0,0.0
629.5,629.5,0.5,629.0,630.0,1430.0,1430.0,0.0,1430.0,1430.0,1575.895,1575.895,0.25499999999999545,1575.64,1576.15,0.0,0.0,0.0,0.0,0.0
629.5,629.5,0.5,629.0,630.0,1430.0,1430.0,0.0,1430.0,1430.0,1322.0500000000002,1322.0500000000002,1.6499999999999773,1320.4,1323.7,0.0,0.0,0.0,0.0,0.0
629.5,629.5,0.5,629.0,630.0,1430.0,1430.0,0.0,1430.0,1430.0,977.05,977.05,3.25,973.8,980.3,0.0,0.0,0.0,0.0,0.0
268.1,75.5,302.9478337932127,0.0,1168.0,454.65,56.0,524.7439002345176,0.0,1430.0,240.23333383333332,5e-06,329.0181296656091,0.0,986.9999999999999,0.0,0.0,0.0,0.0,0.0
231.65,75.5,291.52854777305544,0.0,1170.0,377.31666666666666,20.0,478.5302321228572,0.0,1430.0,179.37166716666664,5e-06,283.4450238015312,0.0,1004.6,0.0,0.0,0.0,0.0,0.0
239.1,74.5,272.2018674929815,0.0,667.0,429.76666666666665,56.0,525.23529224741,0.0,1431.0,235.36333383333331,5e-06,331.53614798418624,0.0,987.0000000000001,0.0,0.0,0.0,0.0,0.0
293.8333333333333,75.5,403.16320792232796,0.0,1270.0,355.03333333333336,56.0,430.4197937930933,0.0,1411.0,156.54333466666668,5e-06,268.7999151254331,0.0,970.9,0.0,0.0,0.0,0.0,0.0
246.38333333333333,75.5,321.66199089865887,0.0,1437.0,386.78333333333336,20.0,492.9686971693931,0.0,1432.0,193.68000083333334,5e-06,303.64975044262206,0.0,1011.9,0.0,0.0,0.0,0.0,0.0
274.76666666666665,67.5,337.79773862804683,0.0,1221.0,425.3,56.0,530.6864516831008,0.0,1429.0,220.35166783333332,5e-06,327.08933333734427,0.0,984.7999999999998,0.0,0.0,0.0,0.0,0.0
325.78333333333336,75.5,413.1577217668278,0.0,1286.0,361.96666666666664,156.5,426.6795818357794,0.0,1412.0,132.79666866666668,5e-06,239.4465586674869,0.0,1019.8999999999999,0.0,0.0,0.0,0.0,0.0
314.9,75.5,405.18097602593997,0.0,1346.0,346.3666666666667,20.0,428.48442082401186,0.0,1410.0,134.16166883333332,5e-06,267.8819088999012,0.0,1029.6999999999998,0.0,0.0,0.0,0.0,0.0
367.0,75.5,443.74132855377206,0.0,1320.0,405.23333333333335,158.0,467.3133626260744,0.0,1433.0,158.77000199999995,5e-06,297.35924591575537,0.0,1012.6999999999999,0.0,0.0,0.0,0.0,0.0
324.48333333333335,75.5,383.93391322234385,0.0,1219.0,343.7,56.0,450.53550729474506,0.0,1432.0,135.1550025,5e-06,279.724266852005,0.0,1015.3999999999999,0.0,0.0,0.0,0.0,0.0
296.93333333333334,67.5,386.08698789550294,0.0,1244.0,407.3,56.0,488.3961950438735,0.0,1433.0,207.5350013333333,5e-06,318.5622891286831,0.0,1029.4,0.0,0.0,0.0,0.0,0.0
277.68333333333334,75.5,340.3595888501193,0.0,1253.0,431.4,20.0,528.0814078656182,0.0,1431.0,226.72833433333332,5e-06,339.34466438087037,0.0,1024.6,0.0,0.0,0.0,0.0,0.0
373.8333333333333,75.5,452.01844234745806,0.0,1318.0,455.81666666666666,158.0,517.1927909934124,0.0,1411.0,194.4633348333333,5e-06,318.6788028807358,0.0,931.3,0.0,0.0,0.0,0.0,0.0
296.93333333333334,68.5,385.1799954422463,0.0,1226.0,354.5,155.5,437.0830394025068,0.0,1411.0,147.94333483333332,5e-06,269.2344994208436,0.0,940.6000000000001,0.0,0.0,0.0,0.0,0.0
350.5,150.5,424.65093508276493,0.0,1244.0,410.85,155.5,471.63791991314696,0.0,1411.0,168.2716685,5e-06,288.1622235481711,0.0,942.7,0.0,0.0,0.0,0.0,0.0
644.5,644.5,32.5,612.0,677.0,1409.5,1409.5,0.5,1409.0,1410.0,1078.9,1078.9,4.599999999999909,1074.3000000000002,1083.5,0.0,0.0,0.0,0.0,0.0
361.1333333333333,83.5,443.0157057662352,0.0,1308.0,382.28333333333336,145.0,472.68601600028563,0.0,1411.0,183.11833516666667,5e-06,354.46771478625294,0.0,1084.6999999999998,0.0,0.0,0.0,0.0,0.0
265.1166666666667,76.5,344.7747618212344,0.0,1219.0,335.06666666666666,56.0,406.48914978002654,0.0,1410.0,186.44833466666665,5e-06,290.3924115170597,0.0,1078.9,0.0,0.0,0.0,0.0,0.0
326.23333333333335,74.5,396.486248885829,0.0,1238.0,389.95,153.5,466.4708788695531,0.0,1411.0,208.18500183333333,5e-06,346.94961331340556,0.0,1086.3999999999999,0.0,0.0,0.0,0.0,0.0
309.21666666666664,70.5,382.03665145579356,0.0,1358.0,356.7,143.5,432.5492380450269,0.0,1411.0,189.69000166666666,5e-06,323.1284207056074,0.0,1129.1,0.0,0.0,0.0,0.0,0.0
347.75,74.5,414.8080931788418,0.0,1222.0,463.5833333333333,155.5,547.2359117013024,0.0,1434.0,274.99000133333334,5e-06,428.6079076499017,0.0,1133.8,0.0,0.0,0.0,0.0,0.0
261.71666666666664,148.5,298.07818279028,0.0,1217.0,439.45,177.0,506.1085991826919,0.0,1412.0,298.62166700000006,5e-06,378.99624997899537,0.0,1123.5,0.0,0.0,0.0,0.0,0.0
306.1,85.5,369.6121255225988,0.0,1281.0,379.45,154.5,456.51679140348534,0.0,1411.0,213.43000149999997,5e-06,349.4277905276616,0.0,1124.6,0.0,0.0,0.0,0.0,0.0
275.98333333333335,77.5,362.370965157101,0.0,1412.0,368.05,152.5,412.88712844230605,0.0,1411.0,212.24500083333334,5e-06,290.3258493278285,0.0,1054.3999999999999,0.0,0.0,0.0,0.0,0.0
344.9166666666667,76.5,449.7390462504031,0.0,1591.0,358.3833333333333,155.5,413.4741866858868,0.0,1411.0,185.87000116666667,5e-06,297.8659334884907,0.0,1113.4,0.0,0.0,0.0,0.0,0.0
298.53333333333336,144.5,368.3848289794549,0.0,1408.0,384.7,177.5,423.4481589679347,0.0,1411.0,221.148334,5e-06,302.93696022279033,0.0,1128.0,0.0,0.0,0.0,0.0,0.0
273.1333333333333,67.5,350.21666944272596,0.0,1224.0,353.78333333333336,132.0,423.5629072391596,0.0,1435.0,202.52666733333334,5e-06,305.7485988283839,0.0,1127.5,0.0,0.0,0.0,0.0,0.0
306.43333333333334,67.5,388.2983975701619,0.0,1427.0,373.01666666666665,125.5,441.9290098219648,0.0,1437.0,202.53500100000002,5e-06,315.6098185047428,0.0,1131.5,0.0,0.0,0.0,0.0,0.0
268.3,67.5,344.4368011696775,0.0,1398.0,356.48333333333335,139.5,419.0606356947511,0.0,1411.0,216.81500066666666,5e-06,308.94252160002185,0.0,1077.2,0.0,0.0,0.0,0.0,0.0
324.1333333333333,67.5,413.3435805181394,0.0,1440.0,360.8833333333333,154.0,409.4813423371353,0.0,1409.0,183.81500116666666,5e-06,283.7648524972129,0.0,1103.9,0.0,0.0,0.0,0.0,0.0
358.25,74.5,416.15784765719206,0.0,1347.0,388.76666666666665,156.0,477.3345914787888,0.0,1435.0,194.82666849999998,5e-06,364.398796066239,0.0,1132.8,0.0,0.0,0.0,0.0,0.0
254.55,75.5,304.53026259032663,0.0,1356.0,389.21666666666664,156.0,462.56772807401467,0.0,1436.0,241.84000016666667,5e-06,322.4325526153545,0.0,1138.1,0.0,0.0,0.0,0.0,0.0
292.51666666666665,75.5,345.86974868518865,0.0,1223.0,471.8,154.5,550.7644021418474,0.0,1437.0,303.39666716666665,5e-06,415.946646841666,0.0,1166.5,0.0,0.0,0.0,0.0,0.0
617.5,617.5,13.5,604.0,631.0,1435.0,1435.0,0.0,1435.0,1435.0,1152.3,1152.3,14.200000000000045,1138.1,1166.5,0.0,0.0,0.0,0.0,0.0
270.76666666666665,76.5,305.6015034139866,0.0,1219.0,555.2,155.0,619.9357977511327,0.0,1437.0,421.93166683333334,5e-06,494.8630406721086,0.0,1175.4,0.0,0.0,0.0,0.0,0.0
344.8666666666667,67.5,414.2791919574152,0.0,1240.0,501.1666666666667,158.0,570.6296570942974,0.0,1436.0,321.0333345,5e-06,461.6165885304359,0.0,1172.6,0.0,0.0,0.0,0.0,0.0
265.93333333333334,76.5,283.67750860596766,0.0,731.0,476.1333333333333,151.0,531.5637141700157,0.0,1437.0,339.2066666666667,91.39999999999999,406.4090434798693,0.0,1172.7,0.0,0.0,0.0,0.0,0.0
284.8666666666667,70.5,369.1778463318489,0.0,1224.0,387.6333333333333,154.0,433.0511504301644,0.0,1436.0,226.18500083333336,5e-06,318.2075175594668,0.0,1169.6,0.0,0.0,0.0,0.0,0.0
327.93333333333334,76.5,401.5668838714445,0.0,1490.0,482.1666666666667,155.5,545.4935125390789,0.0,1435.0,308.09166749999997,5e-06,441.2598224595907,0.0,1172.2,0.0,0.0,0.0,0.0,0.0
253.36666666666667,74.5,302.23649496526536,0.0,1206.0,474.05,154.5,546.4340284974938,0.0,1435.0,344.1033336666667,5e-06,435.79430517866257,0.0,1167.3999999999999,0.0,0.0,0.0,0.0,0.0
259.3,67.5,322.7653068923817,0.0,1204.0,453.15,158.0,523.7602131064684,0.0,1437.0,318.64166716666665,5e-06,416.5555782588688,0.0,1172.5,0.0,0.0,0.0,0.0,0.0
297.8333333333333,67.5,394.7454946615041,0.0,1558.0,430.75,156.5,499.8158535900997,0.0,1437.0,276.620001,5e-06,399.3831097831922,0.0,1165.1,0.0,0.0,0.0,0.0,0.0
243.16666666666666,67.5,319.5954821680404,0.0,1219.0,392.95,156.5,469.67011206448586,0.0,1437.0,261.0483338333333,5e-06,360.8986375279175,0.0,1139.9,0.0,0.0,0.0,0.0,0.0
345.01666666666665,141.5,434.6588122373174,0.0,1533.0,449.9166666666667,297.5,504.71610144273734,0.0,1436.0,266.6300013333333,5e-06,397.83127586409455,0.0,1172.0,0.0,0.0,0.0,0.0,0.0
326.18333333333334,74.5,407.5615492031712,0.0,1269.0,493.3833333333333,156.5,565.1595671922123,0.0,1436.0,321.520001,5e-06,458.7617271419809,0.0,1167.6000000000001,0.0,0.0,0.0,0.0,0.0
290.5,83.5,343.27333618172753,0.0,1295.0,535.3833333333333,153.0,609.9903302967643,0.0,1436.0,386.03833399999996,5e-06,494.1894156250595,0.0,1166.2,0.0,0.0,0.0,0.0,0.0
282.18333333333334,67.5,344.27442986018514,0.0,1271.0,413.55,153.0,511.4607976179601,0.0,1437.0,260.20166766666665,5e-06,400.4318044022214,0.0,1166.2,0.0,0.0,0.0,0.0,0.0
322.2,74.5,392.8058383815937,0.0,1218.0,485.8,20.0,571.4485045332899,0.0,1435.0,315.70500116666665,5e-06,457.6217958879235,0.0,1162.6000000000001,0.0,0.0,0.0,0.0,0.0
287.18333333333334,74.5,358.1599964478942,0.0,1668.0,442.6166666666667,155.0,523.0546527106152,0.0,1436.0,294.56333383333333,5e-06,409.11503683070885,0.0,1164.6,0.0,0.0,0.0,0.0,0.0
374.6166666666667,67.5,499.28649396469314,0.0,1841.0,353.75,154.0,408.4565511369192,0.0,1434.0,156.31333533333333,5e-06,293.31346121564593,0.0,1155.5,0.0,0.0,0.0,0.0,0.0
365.21666666666664,143.5,448.25696096720634,0.0,1495.0,376.81666666666666,155.5,431.3761116731224,0.0,1434.0,180.33000183333334,5e-06,326.4357386053035,0.0,1160.6,0.0,0.0,0.0,0.0,0.0
340.15,120.5,441.24640980597985,0.0,1829.0,382.71666666666664,20.0,440.56634353472305,0.0,1436.0,199.94666816666665,5e-06,324.5100037837286,0.0,1139.3999999999999,0.0,0.0,0.0,0.0,0.0
342.18333333333334,75.5,456.6720008812549,0.0,1991.0,445.01666666666665,153.0,507.7071823950844,0.0,1436.0,277.59000116666664,5e-06,393.4545250118366,0.0,1175.3,0.0,0.0,0.0,0.0,0.0
303.5833333333333,142.5,380.901224801858,0.0,1252.0,463.6166666666667,309.5,516.3302590289367,0.0,1436.0,300.4066676666667,5e-06,410.09613550330164,0.0,1177.4,0.0,0.0,0.0,0.0,0.0
316.1333333333333,67.5,393.5982921146324,0.0,1357.0,456.6333333333333,157.5,519.6503942288722,0.0,1436.0,286.73500099999995,5e-06,413.2260733563772,0.0,1170.8999999999999,0.0,0.0,0.0,0.0,0.0
312.8833333333333,74.5,390.0886690513097,0.0,1293.0,442.43333333333334,156.5,509.65453549983795,0.0,1435.0,272.5666678333333,5e-06,404.4678321608531,0.0,1170.7,0.0,0.0,0.0,0.0,0.0
285.01666666666665,88.5,346.1533615642382,0.0,1241.0,438.3333333333333,146.5,507.54026660179613,0.0,1435.0,286.35833399999996,5e-06,400.3172346802943,0.0,1172.5,0.0,0.0,0.0,0.0,0.0
323.56666666666666,141.5,396.2100607281726,0.0,1259.0,442.1333333333333,165.0,514.96490063779,0.0,1434.0,265.215001,5e-06,410.31456478889874,0.0,1162.1000000000001,0.0,0.0,0.0,0.0,0.0
266.26666666666665,70.5,329.7624330062814,0.0,1265.0,410.3,145.5,501.70247823452763,0.0,1436.0,268.6383343333334,5e-06,403.7548098701475,0.0,1163.3999999999999,0.0,0.0,0.0,0.0,0.0
278.46666666666664,73.5,331.2125433749285,0.0,1247.0,462.4166666666667,156.5,522.0633834975298,0.0,1436.0,310.81500033333333,5e-06,398.3890938113015,0.0,1164.0,0.0,0.0,0.0,0.0,0.0
335.06666666666666,142.5,391.31176260822457,0.0,1216.0,464.4,155.5,547.7850308287002,0.0,1437.0,283.081668,5e-06,442.0489758789982,0.0,1174.3,0.0,0.0,0.0,0.0,0.0
292.1666666666667,66.5,359.0457801203381,0.0,1248.0,504.8333333333333,155.0,579.4050732336478,0.0,1435.0,352.0933341666667,5e-06,471.3336221496758,0.0,1173.3000000000002,0.0,0.0,0.0,0.0,0.0
289.7,76.5,370.7573015689194,0.0,1357.0,438.23333333333335,155.5,514.4327415275543,0.0,1435.0,287.4700008333333,5e-06,409.6638385565455,0.0,1176.6,0.0,0.0,0.0,0.0,0.0
355.6666666666667,68.5,449.91620207421835,0.0,1436.0,412.55,155.5,493.23477928872774,0.0,1435.0,231.07666833333332,5e-06,398.44794769032677,0.0,1170.3999999999999,0.0,0.0,0.0,0.0,0.0
307.45,73.5,390.0688582374484,0.0,1547.0,455.78333333333336,152.0,538.9293117427884,0.0,1434.0,302.68166749999995,5e-06,431.2320284094005,0.0,1181.4,0.0,0.0,0.0,0.0,0.0
605.0,605.0,4.0,601.0,609.0,1432.0,1432.0,2.0,1430.0,1434.0,1175.9,1175.9,5.500000000000114,1170.3999999999999,1181.4,0.0,0.0,0.0,0.0,0.0
318.8833333333333,74.5,398.9459901484856,0.0,1334.0,478.5833333333333,155.5,558.2327558664238,0.0,1434.0,317.93333450000006,5e-06,464.9082000571487,0.0,1194.7,0.0,0.0,0.0,0.0,0.0
310.9,73.5,407.1283458566844,0.0,1346.0,443.8666666666667,155.0,519.145402453772,0.0,1437.0,282.6083345,5e-06,423.7487676730983,0.0,1186.0,0.0,0.0,0.0,0.0,0.0
359.43333333333334,142.5,445.7028294976622,0.0,1575.0,498.2,297.0,559.5046261351791,0.0,1435.0,315.0250013333333,5e-06,468.99567912181595,0.0,1192.8000000000002,0.0,0.0,0.0,0.0,0.0
312.75,74.5,397.6354538602747,0.0,1328.0,479.56666666666666,152.5,558.8139036288278,0.0,1435.0,324.04666749999996,5e-06,466.0072044673534,0.0,1194.4,0.0,0.0,0.0,0.0,0.0
372.5833333333333,141.5,447.34249711180166,0.0,1291.0,436.8833333333333,218.0,488.4586673631888,0.0,1435.0,246.33333466666664,5e-06,391.22942829666243,0.0,1192.6,0.0,0.0,0.0,0.0,0.0
328.25,141.5,394.48644357780745,0.0,1246.0,487.3666666666667,156.0,563.5366289978161,0.0,1434.0,323.20333416666665,5e-06,468.8678230058198,0.0,1194.0,0.0,0.0,0.0,0.0,0.0
325.48333333333335,142.5,418.76216367076705,0.0,1259.0,449.96666666666664,168.5,515.2206312725538,0.0,1435.0,282.93666766666666,5e-06,426.2240347004717,0.0,1187.5,0.0,0.0,0.0,0.0,0.0
322.4166666666667,142.5,417.2803730373886,0.0,1327.0,461.8333333333333,338.5,519.3370827849246,0.0,1435.0,292.5516676666666,5e-06,428.77452067349515,0.0,1190.3999999999999,0.0,0.0,0.0,0.0,0.0
295.3,68.5,382.6818652614728,0.0,1220.0,447.43333333333334,156.5,520.1621979942624,0.0,1436.0,297.5066673333333,5e-06,423.6808829282718,0.0,1189.5,0.0,0.0,0.0,0.0,0.0
303.9166666666667,76.5,382.95122803766475,0.0,1574.0,529.3833333333333,155.5,596.0312657253999,0.0,1435.0,387.74333383333334,5e-06,489.5770488232459,0.0,1192.0,0.0,0.0,0.0,0.0,0.0
318.26666666666665,82.5,371.8349036273432,0.0,1235.0,547.4333333333333,153.5,614.4107303388796,0.0,1439.0,389.1150006666667,5e-06,511.29643954316106,0.0,1185.6,0.0,0.0,0.0,0.0,0.0
325.96666666666664,143.5,378.9807368308961,0.0,1224.0,555.3166666666667,217.5,616.3416123024273,0.0,1439.0,398.34666749999997,5e-06,514.9581068640222,0.0,1189.0,0.0,0.0,0.0,0.0,0.0
308.4,68.5,362.9123034563584,0.0,1222.0,542.5833333333334,155.5,611.2786132816651,0.0,1439.0,390.5516671666667,5e-06,505.2289455682482,0.0,1191.0,0.0,0.0,0.0,0.0,0.0
280.1666666666667,142.5,353.32823109523656,0.0,1273.0,506.21666666666664,297.0,570.0323994203216,0.0,1437.0,369.2616673333333,5e-06,469.8144873651798,0.0,1192.5,0.0,0.0,0.0,0.0,0.0
323.31666666666666,142.5,393.6552845517961,0.0,1248.0,522.5833333333334,297.0,586.1501597050215,0.0,1438.0,366.7833343333333,5e-06,485.47766923102535,0.0,1190.9,0.0,0.0,0.0,0.0,0.0
594.5,594.5,1.5,593.0,596.0,1433.5,1433.5,0.5,1433.0,1434.0,1191.7,1191.7,0.7999999999999545,1190.9,1192.5,0.0,0.0,0.0,0.0,0.0
283.46666666666664,67.5,340.586575712484,0.0,1241.0,522.2666666666667,154.5,599.6815506768758,0.0,1439.0,389.2916673333333,5e-06,496.7945110856533,0.0,1196.0,0.0,0.0,0.0,0.0,0.0
271.0,142.5,283.54541082514453,0.0,668.0,574.95,159.0,630.6018137462023,0.0,1437.0,446.23333349999996,5e-06,510.4959272512802,0.0,1200.6000000000001,0.0,0.0,0.0,0.0,0.0
276.23333333333335,68.5,307.63113012538605,0.0,1201.0,525.9333333333333,156.5,607.9278703559786,0.0,1440.0,393.508334,5e-06,498.32206845159664,0.0,1198.3999999999999,0.0,0.0,0.0,0.0,0.0
